rank,finalWorth,age,selfMade,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country,gdp_country,category,country,gender,nBillionaires,totalWealth,meanWealth,state,totalWealthCat,meanWealthCat
2020,1400,63,True,1959,7,8,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Diversified,Russia,M,79,351000.0,4443.037974683544,,905200,4840.641711229947
2133,1300,53,True,1969,10,16,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Automotive,United States,M,754,4575100.0,6067.771883289125,Texas,525300,7195.890410958904
2133,1300,85,True,1938,3,24,151.18,3.0,36.3,106.4,71.5,10.2,30.1,270203917,-0.789275,113.921327,1119190780753,Logistics,Indonesia,M,25,123900.0,4956.0,,239500,5987.5
2133,1300,64,True,1959,2,25,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Healthcare,India,M,157,628700.0,4004.458598726115,,643200,3200.0
2133,1300,76,False,1946,12,4,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Healthcare,India,M,157,628700.0,4004.458598726115,,643200,3200.0
2133,1300,72,True,1950,8,11,113.27,0.7,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541,543649976166,Real Estate,Thailand,M,28,100700.0,3596.4285714285716,,657400,3406.2176165803107
2133,1300,55,True,1967,7,17,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Finance & Investments,Russia,M,79,351000.0,4443.037974683544,,1605100,4314.784946236559
2133,1300,64,True,1959,1,3,108.15,0.8,63.4,104.9,82.8,23.1,25.3,9053300,31.046051,34.851612,395098666122,Automotive,Israel,M,26,72500.0,2788.4615384615386,,525300,7195.890410958904
2133,1300,41,True,1981,8,5,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Fashion & Retail,India,M,157,628700.0,4004.458598726115,,1698800,6386.466165413533
2133,1300,83,True,1939,11,25,151.18,3.0,36.3,106.4,71.5,10.2,30.1,270203917,-0.789275,113.921327,1119190780753,Energy,Indonesia,M,25,123900.0,4956.0,,453500,4535.0
2133,1300,60,True,1963,3,8,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Construction & Engineering,United Kingdom,F,82,370700.0,4520.731707317073,,118500,2633.3333333333335
2133,1300,70,True,1953,4,2,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Healthcare,India,M,157,628700.0,4004.458598726115,,643200,3200.0
2133,1300,90,False,1932,11,1,111.07,0.2,35.9,113.9,76.5,21.9,45.8,36910560,31.791702,-7.09262,118725279596,Finance & Investments,Morocco,M,2,2800.0,1400.0,,1605100,4314.784946236559
2133,1300,66,False,1956,12,12,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Diversified,India,M,157,628700.0,4004.458598726115,,905200,4840.641711229947
2133,1300,70,False,1952,11,9,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Healthcare,India,M,157,628700.0,4004.458598726115,,643200,3200.0
2133,1300,50,True,1973,3,21,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,Colorado,1877900,5980.573248407643
2133,1300,71,True,1952,2,15,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Technology,China,M,523,1805500.0,3452.1988527724666,,1877900,5980.573248407643
2133,1300,40,True,1982,4,24,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,Maryland,1877900,5980.573248407643
2133,1300,58,True,1965,2,11,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2133,1300,76,True,1947,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Real Estate,Taiwan,M,43,117900.0,2741.860465116279,,657400,3406.2176165803107
2133,1300,62,True,1961,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Metals & Mining,China,M,523,1805500.0,3452.1988527724666,,446800,6037.8378378378375
2133,1300,50,True,1973,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2133,1300,64,True,1958,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Automotive,Taiwan,M,43,117900.0,2741.860465116279,,525300,7195.890410958904
2133,1300,52,True,1970,12,9,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Telecom,United States,M,754,4575100.0,6067.771883289125,Florida,203500,6564.5161290322585
2133,1300,77,True,1946,1,20,110.96,0.7,88.9,102.7,83.3,14.2,47.0,47076781,40.463667,-3.74922,1394116310769,Finance & Investments,Spain,M,25,133700.0,5348.0,,1605100,4314.784946236559
2133,1300,76,True,1946,9,17,232.75,53.5,90.0,109.7,76.5,10.1,106.3,44938712,-38.416097,-63.616672,449663446954,Real Estate,Argentina,M,4,11000.0,2750.0,,657400,3406.2176165803107
2133,1300,54,True,1968,8,12,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Food & Beverage,China,M,523,1805500.0,3452.1988527724666,,957200,4515.094339622641
2133,1300,60,True,1962,5,1,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Technology,India,M,157,628700.0,4004.458598726115,,1877900,5980.573248407643
2133,1300,86,True,1936,4,15,234.44,15.2,23.9,93.2,77.4,17.9,42.3,83429615,38.963745,35.243322,754411708203,Media & Entertainment,Turkey,M,25,55700.0,2228.0,,427500,4697.802197802198
2133,1300,52,False,1970,5,7,110.62,0.6,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,2001244392042,Finance & Investments,Italy,F,55,156900.0,2852.7272727272725,,1605100,4314.784946236559
2133,1300,55,False,1967,6,9,110.62,0.6,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,2001244392042,Finance & Investments,Italy,M,55,156900.0,2852.7272727272725,,1605100,4314.784946236559
2133,1300,59,True,1963,12,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
2133,1300,67,True,1955,12,18,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Energy,United States,M,754,4575100.0,6067.771883289125,Texas,453500,4535.0
2133,1300,74,True,1949,1,3,105.48,0.5,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,5081769542380,Media & Entertainment,Japan,F,38,146800.0,3863.157894736842,,427500,4697.802197802198
2133,1300,72,True,1950,10,26,105.48,0.5,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,5081769542380,Media & Entertainment,Japan,M,38,146800.0,3863.157894736842,,427500,4697.802197802198
2133,1300,45,True,1978,1,12,116.76,1.9,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771,1736425629520,Finance & Investments,Canada,M,42,173900.0,4140.476190476191,,1605100,4314.784946236559
2133,1300,87,True,1935,12,8,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Real Estate,United States,M,754,4575100.0,6067.771883289125,Texas,657400,3406.2176165803107
2133,1300,45,False,1977,4,24,110.62,0.6,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,2001244392042,Construction & Engineering,Italy,F,55,156900.0,2852.7272727272725,,118500,2633.3333333333335
2133,1300,65,True,1957,8,19,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Pennsylvania,1605100,4314.784946236559
2133,1300,59,True,1964,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Finance & Investments,China,M,523,1805500.0,3452.1988527724666,,1605100,4314.784946236559
2133,1300,36,False,1987,1,1,112.33,1.0,88.2,100.2,81.7,20.8,36.6,5520314,61.92411,25.748151,268761201365,Manufacturing,Finland,M,7,14000.0,2000.0,,1019000,3145.061728395062
2133,1300,70,True,1952,9,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Real Estate,China,M,523,1805500.0,3452.1988527724666,,657400,3406.2176165803107
2133,1300,0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Finance & Investments,,F,0,,,,1605100,4314.784946236559
2133,1300,57,True,1965,11,16,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,New York,1605100,4314.784946236559
2133,1300,72,False,1951,3,6,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Service,United States,M,754,4575100.0,6067.771883289125,New York,173400,3271.698113207547
2133,1300,61,True,1962,3,21,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Manufacturing,India,M,157,628700.0,4004.458598726115,,1019000,3145.061728395062
2133,1300,64,True,1958,7,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2133,1300,56,True,1967,1,8,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2133,1300,62,True,1960,7,15,110.51,1.8,67.0,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501,530832908738,Finance & Investments,Sweden,M,26,90900.0,3496.153846153846,,1605100,4314.784946236559
2133,1300,101,True,1921,9,11,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,California,1605100,4314.784946236559
2133,1300,57,True,1965,12,1,114.41,0.6,84.8,100.6,83.1,13.1,21.0,5703569,1.352083,103.819836,372062527489,Technology,Singapore,M,46,138000.0,3000.0,,1877900,5980.573248407643
2133,1300,60,True,1962,7,7,114.11,2.2,67.8,100.0,77.6,17.4,40.8,37970874,51.919438,19.145136,592164400688,Diversified,Poland,M,5,18300.0,3660.0,,905200,4840.641711229947
2133,1300,55,True,1967,10,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
2133,1300,58,True,1964,9,16,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Healthcare,United States,M,754,4575100.0,6067.771883289125,California,643200,3200.0
2133,1300,65,True,1957,5,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Massachusetts,1605100,4314.784946236559
2133,1300,82,True,1940,11,12,105.48,0.5,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,5081769542380,Technology,Japan,M,38,146800.0,3863.157894736842,,1877900,5980.573248407643
2133,1300,69,True,1953,8,8,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,Illinois,1877900,5980.573248407643
2133,1300,70,True,1953,1,11,116.48,2.8,64.1,100.7,79.0,14.9,46.1,10669709,49.817492,15.472962,246489245495,Technology,Czech Republic,M,7,42800.0,6114.285714285715,,1877900,5980.573248407643
2133,1300,42,True,1980,9,1,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Finance & Investments,United Kingdom,M,82,370700.0,4520.731707317073,,1605100,4314.784946236559
2133,1300,60,False,1962,5,5,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,M,754,4575100.0,6067.771883289125,California,1698800,6386.466165413533
2133,1300,55,True,1967,6,22,115.16,0.4,94.3,98.1,82.6,15.6,33.2,51709098,35.907757,127.766922,2029000000000,Technology,South Korea,M,29,81400.0,2806.896551724138,,1877900,5980.573248407643
2133,1300,73,True,1950,3,31,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Diversified,United States,M,754,4575100.0,6067.771883289125,California,905200,4840.641711229947
2133,1300,73,True,1949,9,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Food & Beverage,China,M,523,1805500.0,3452.1988527724666,,957200,4515.094339622641
2133,1300,61,True,1962,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Diversified,China,F,523,1805500.0,3452.1988527724666,,905200,4840.641711229947
2133,1300,58,True,1964,6,30,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2133,1300,46,True,1976,6,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2133,1300,71,True,1951,5,12,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
2133,1300,68,False,1955,1,1,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Food & Beverage,Brazil,M,44,104800.0,2381.818181818182,,957200,4515.094339622641
2133,1300,45,True,1977,5,31,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Media & Entertainment,China,M,523,1805500.0,3452.1988527724666,,427500,4697.802197802198
2133,1300,58,True,1965,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
2133,1300,66,False,1956,5,29,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Food & Beverage,Brazil,M,44,104800.0,2381.818181818182,,957200,4515.094339622641
2133,1300,61,True,1961,8,8,288.57,9.2,35.2,106.3,71.8,12.5,44.4,100388073,26.820553,30.802498,303175127598,Diversified,Egypt,M,4,13500.0,3375.0,,905200,4840.641711229947
2133,1300,0,True,0,0,0,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Fashion & Retail,China,M,523,1805500.0,3452.1988527724666,,1698800,6386.466165413533
2133,1300,81,True,1941,8,15,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Real Estate,United States,M,754,4575100.0,6067.771883289125,California,657400,3406.2176165803107
2133,1300,57,True,1966,1,1,110.05,1.1,65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749,2715518274227,Healthcare,France,M,35,499500.0,14271.42857142857,,643200,3200.0
2133,1300,63,True,1959,5,8,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Finance & Investments,Germany,M,102,462100.0,4530.392156862745,,1605100,4314.784946236559
2133,1300,0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Finance & Investments,,F,0,,,,1605100,4314.784946236559
2133,1300,58,True,1964,8,1,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Logistics,Switzerland,M,78,409900.0,5255.128205128205,,239500,5987.5
2133,1300,60,True,1963,3,19,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Arizona,1605100,4314.784946236559
2133,1300,67,True,1955,6,22,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,New York,1605100,4314.784946236559
2133,1300,59,True,1963,8,23,163.52,2.8,28.5,110.6,75.3,19.1,37.6,96462106,14.058324,108.277199,261921244843,Food & Beverage,Vietnam,M,6,12600.0,2100.0,,957200,4515.094339622641
2133,1300,80,True,1942,10,3,105.48,0.5,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,5081769542380,Gambling & Casinos,Japan,M,38,146800.0,3863.157894736842,,120500,4820.0
2133,1300,55,True,1968,4,3,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Healthcare,United States,M,754,4575100.0,6067.771883289125,Nevada,643200,3200.0
2133,1300,0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Finance & Investments,,M,0,,,,1605100,4314.784946236559
2133,1300,87,True,1935,8,18,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Manufacturing,United States,M,754,4575100.0,6067.771883289125,Virginia,1019000,3145.061728395062
2133,1300,38,True,1985,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Fashion & Retail,China,F,523,1805500.0,3452.1988527724666,,1698800,6386.466165413533
2133,1300,67,True,1955,9,16,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Real Estate,India,M,157,628700.0,4004.458598726115,,657400,3406.2176165803107
2133,1300,72,True,1950,7,1,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Logistics,India,M,157,628700.0,4004.458598726115,,239500,5987.5
2133,1300,65,True,1958,3,30,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Healthcare,India,M,157,628700.0,4004.458598726115,,643200,3200.0
2133,1300,55,False,1967,6,9,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Healthcare,India,M,157,628700.0,4004.458598726115,,643200,3200.0
2133,1300,75,False,1947,6,25,110.96,0.7,88.9,102.7,83.3,14.2,47.0,47076781,40.463667,-3.74922,1394116310769,Fashion & Retail,Spain,M,25,133700.0,5348.0,,1698800,6386.466165413533
2133,1300,49,True,1973,5,9,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Diversified,Russia,M,79,351000.0,4443.037974683544,,905200,4840.641711229947
2133,1300,60,True,1962,6,17,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Manufacturing,United States,M,754,4575100.0,6067.771883289125,Virginia,1019000,3145.061728395062
2133,1300,77,False,1945,8,6,234.44,15.2,23.9,93.2,77.4,17.9,42.3,83429615,38.963745,35.243322,754411708203,Diversified,Turkey,F,25,55700.0,2228.0,,905200,4840.641711229947
2133,1300,77,False,1945,11,25,105.48,0.5,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,5081769542380,Food & Beverage,Japan,M,38,146800.0,3863.157894736842,,957200,4515.094339622641
2133,1300,81,True,1942,1,16,105.48,0.5,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,5081769542380,Gambling & Casinos,Japan,M,38,146800.0,3863.157894736842,,120500,4820.0
2133,1300,66,True,1957,1,23,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
2133,1300,48,False,1975,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Manufacturing,,M,0,,,,1019000,3145.061728395062
2133,1300,70,True,1953,1,1,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Healthcare,India,M,157,628700.0,4004.458598726115,,643200,3200.0
2133,1300,70,True,1952,11,12,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Diversified,Russia,M,79,351000.0,4443.037974683544,,905200,4840.641711229947
2133,1300,0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Finance & Investments,,F,0,,,,1605100,4314.784946236559
2133,1300,50,True,1972,5,14,119.8,1.6,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,1392680589329,Food & Beverage,Australia,M,43,173500.0,4034.883720930232,,957200,4515.094339622641
2133,1300,56,True,1966,9,12,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2133,1300,54,False,1968,12,3,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Sports,United States,M,754,4575100.0,6067.771883289125,Florida,134500,3448.7179487179487
2133,1300,59,False,1964,3,26,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Sports,United States,F,754,4575100.0,6067.771883289125,Florida,134500,3448.7179487179487
2133,1300,63,False,1959,7,28,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Sports,United States,F,754,4575100.0,6067.771883289125,Florida,134500,3448.7179487179487
2133,1300,64,True,1958,9,10,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Metals & Mining,Russia,M,79,351000.0,4443.037974683544,,446800,6037.8378378378375
2133,1300,69,True,1954,1,4,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Energy,Russia,M,79,351000.0,4443.037974683544,,453500,4535.0
2133,1300,66,True,1956,5,27,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Food & Beverage,Germany,M,102,462100.0,4530.392156862745,,957200,4515.094339622641
2133,1300,44,False,1978,5,29,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Food & Beverage,Germany,M,102,462100.0,4530.392156862745,,957200,4515.094339622641
2133,1300,77,True,1946,1,12,119.8,1.6,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,1392680589329,Real Estate,Australia,M,43,173500.0,4034.883720930232,,657400,3406.2176165803107
2133,1300,89,True,1934,3,23,113.27,0.7,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541,543649976166,Healthcare,Thailand,M,28,100700.0,3596.4285714285716,,643200,3200.0
2133,1300,63,True,1960,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Fashion & Retail,China,M,523,1805500.0,3452.1988527724666,,1698800,6386.466165413533
2133,1300,54,True,1968,12,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Service,China,M,523,1805500.0,3452.1988527724666,,173400,3271.698113207547
2133,1300,55,True,1967,5,2,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2133,1300,47,True,1976,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Technology,China,M,523,1805500.0,3452.1988527724666,,1877900,5980.573248407643
2133,1300,83,True,1940,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Fashion & Retail,Cayman Islands,M,3,10900.0,3633.3333333333335,,1698800,6386.466165413533
2133,1300,50,True,1972,11,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,F,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2133,1300,74,True,1948,4,28,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Diversified,China,M,523,1805500.0,3452.1988527724666,,905200,4840.641711229947
2133,1300,57,True,1966,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
2133,1300,60,True,1963,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Technology,China,M,523,1805500.0,3452.1988527724666,,1877900,5980.573248407643
2133,1300,53,True,1969,7,19,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Technology,China,F,523,1805500.0,3452.1988527724666,,1877900,5980.573248407643
2133,1300,54,True,1969,4,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2133,1300,52,True,1971,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Service,China,M,523,1805500.0,3452.1988527724666,,173400,3271.698113207547
2133,1300,56,True,1967,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Service,Hong Kong,F,68,321500.0,4727.941176470588,,173400,3271.698113207547
2133,1300,49,True,1974,1,7,281.66,7.9,82.7,99.0,71.6,20.1,45.2,44385155,48.379433,31.16558,153781069118,Metals & Mining,Ukraine,M,6,12600.0,2100.0,,446800,6037.8378378378375
2133,1300,0,True,0,0,0,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2259,1200,52,True,1970,9,8,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Finance & Investments,India,M,157,628700.0,4004.458598726115,,1605100,4314.784946236559
2259,1200,63,False,1959,10,1,115.38,-0.7,17.9,103.8,80.1,14.7,11.3,2832067,25.354826,51.183884,183466208791,Finance & Investments,Qatar,M,2,3000.0,1500.0,,1605100,4314.784946236559
2259,1200,70,True,1953,1,1,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Diversified,Brazil,M,44,104800.0,2381.818181818182,,905200,4840.641711229947
2259,1200,60,False,1962,11,2,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Metals & Mining,Switzerland,M,78,409900.0,5255.128205128205,,446800,6037.8378378378375
2259,1200,50,True,1972,10,10,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,New York,1605100,4314.784946236559
